id_pedido,id_produto,categoria
11001,16748,informatica_acessorios
80167,26799,construcao_ferramentas_ferramentas
70426,21394,cama_mesa_banho
87771,422,moveis_decoracao
51449,12600,utilidades_domesticas
80504,4003,agro_industria_e_comercio
31362,32176,informatica_acessorios
92675,3686,cool_stuff
13805,12522,informatica_acessorios
95921,15977,cool_stuff
81780,19323,brinquedos
25512,1676,moveis_escritorio
25512,9363,moveis_escritorio
20370,3418,informatica_acessorios
93873,17802,brinquedos
5695,27855,beleza_saude
70165,77,perfumaria
47344,3988,relogios_presentes
47344,14433,relogios_presentes
82070,11042,cool_stuff
53049,13184,relogios_presentes
76333,26804,bebes
48429,4079,moveis_decoracao
93440,19776,beleza_saude
49970,26407,relogios_presentes
83815,9771,perfumaria
47686,20944,eletrodomesticos
45594,25813,telefonia
7400,15226,informatica_acessorios
63928,24740,informatica_acessorios
4639,4166,informatica_acessorios
84390,15672,telefonia
84390,15672,telefonia
88918,13559,bebes
57137,27799,beleza_saude
15944,30293,ferramentas_jardim
71266,32779,informatica_acessorios
30576,19626,beleza_saude
79537,13161,informatica_acessorios
80358,14792,ferramentas_jardim
87550,30549,automotivo
64251,28394,eletronicos
58926,8896,eletroportateis
92653,18856,perfumaria
72905,14138,audio
74431,2451,telefonia
85640,19973,esporte_lazer
1766,14798,telefonia
38553,29579,cama_mesa_banho
9363,24391,utilidades_domesticas
88067,15774,moveis_decoracao
88067,15774,moveis_decoracao
26649,21872,eletronicos
96977,27684,fashion_bolsas_e_acessorios
93633,17739,utilidades_domesticas
42575,9575,moveis_decoracao
77412,27850,cama_mesa_banho
77412,27850,cama_mesa_banho
70512,3881,fashion_bolsas_e_acessorios
20049,8791,beleza_saude
86994,13270,moveis_escritorio
82891,4009,ferramentas_jardim
72289,1750,utilidades_domesticas
72289,1750,utilidades_domesticas
30288,15918,beleza_saude
46845,23439,moveis_decoracao
27955,15944,construcao_ferramentas_construcao
83652,25688,beleza_saude
6497,13689,beleza_saude
10342,12117,beleza_saude
18896,2566,construcao_ferramentas_construcao
18896,2566,construcao_ferramentas_construcao
18896,2566,construcao_ferramentas_construcao
85095,17806,esporte_lazer
48810,10641,perfumaria
48810,10641,perfumaria
35248,23464,informatica_acessorios
83106,21495,moveis_decoracao
26962,21124,utilidades_domesticas
23167,17617,papelaria
91477,9661,cama_mesa_banho
50142,19153,sinalizacao_e_seguranca
50142,19153,sinalizacao_e_seguranca
83654,15705,papelaria
55854,21989,relogios_presentes
55854,16752,relogios_presentes
55854,793,relogios_presentes
75339,5606,cama_mesa_banho
256,8723,beleza_saude
256,8723,beleza_saude
33711,23013,relogios_presentes
76912,6712,tablets_impressao_imagem
76778,21054,moveis_decoracao
45789,29920,bebes
63714,793,relogios_presentes
24022,21341,bebes
69978,11890,brinquedos
24831,22367,cama_mesa_banho
4712,17300,moveis_decoracao
27319,19802,brinquedos
69575,19448,relogios_presentes
2688,19462,papelaria
77924,27700,moveis_decoracao
56647,32461,cama_mesa_banho
33334,32139,utilidades_domesticas
65086,12067,perfumaria
65424,14099,utilidades_domesticas
39577,7117,cool_stuff
69838,26579,moveis_escritorio
3434,31536,esporte_lazer
73195,5046,ferramentas_jardim
73195,5046,ferramentas_jardim
7328,230,cool_stuff
32942,12536,papelaria
68652,2519,telefonia
49975,4598,ferramentas_jardim
52235,19451,esporte_lazer
46865,7130,automotivo
77989,7671,esporte_lazer
10567,21872,eletronicos
43765,13299,esporte_lazer
24425,16700,ferramentas_jardim
49498,8079,cama_mesa_banho
96488,7177,papelaria
63833,8533,fashion_bolsas_e_acessorios
93415,32785,construcao_ferramentas_construcao
36607,20976,beleza_saude
94012,13175,utilidades_domesticas
30743,5331,beleza_saude
30743,5331,beleza_saude
84892,32175,moveis_decoracao
67987,24116,bebes
21151,13275,automotivo
40761,19861,automotivo
83449,19813,consoles_games
67930,3401,cama_mesa_banho
67930,11463,cama_mesa_banho
84017,10297,bebes
55102,21130,brinquedos
67949,31612,moveis_decoracao
62643,2519,telefonia
26615,9732,perfumaria
23151,24384,artigos_de_festas
62358,26382,cama_mesa_banho
12571,2039,cool_stuff
80423,29837,informatica_acessorios
46076,1679,beleza_saude
6812,8723,beleza_saude
86503,18022,telefonia
21202,6237,cool_stuff
2751,30961,beleza_saude
92094,27059,moveis_escritorio
46039,30623,fashion_bolsas_e_acessorios
49148,6590,ferramentas_jardim
41168,8954,relogios_presentes
41168,8954,relogios_presentes
99072,2269,informatica_acessorios
92307,17683,perfumaria
62091,18625,utilidades_domesticas
62091,18625,utilidades_domesticas
97775,15060,telefonia
25115,1573,beleza_saude
70005,23152,fashion_bolsas_e_acessorios
83277,24973,utilidades_domesticas
67955,22366,papelaria
22648,14902,automotivo
95930,8994,instrumentos_musicais
28976,26510,relogios_presentes
64235,8727,utilidades_domesticas
94688,2795,informatica_acessorios
97817,5220,audio
46800,19957,cama_mesa_banho
36277,5012,cama_mesa_banho
80530,20532,esporte_lazer
80530,18055,esporte_lazer
43496,7017,relogios_presentes
185,13200,informatica_acessorios
54164,3842,casa_conforto
27733,12678,automotivo
40460,30293,ferramentas_jardim
62924,19451,esporte_lazer
44204,2936,esporte_lazer
4405,16083,moveis_decoracao
44287,26961,moveis_decoracao
53388,15782,esporte_lazer
34997,32297,utilidades_domesticas
67734,16430,moveis_decoracao
84398,5220,audio
99327,15701,moveis_decoracao
83001,30994,pet_shop
18498,21361,telefonia
9778,20934,telefonia
41769,19904,brinquedos
87943,6291,livros_interesse_geral
38739,7959,utilidades_domesticas
98773,12323,utilidades_domesticas
25407,21053,bebes
56552,26765,esporte_lazer
56552,10773,esporte_lazer
56552,20142,esporte_lazer
77261,27132,automotivo
61933,17961,informatica_acessorios
92531,10463,utilidades_domesticas
47941,22558,informatica_acessorios
44849,27866,pet_shop
43018,24708,automotivo
15421,1498,esporte_lazer
73504,19379,sinalizacao_e_seguranca
3832,32824,brinquedos
96711,26017,eletrodomesticos
12296,8346,cama_mesa_banho
8491.0,20785.0,
30378,31339,informatica_acessorios
29191,13144,moveis_decoracao
29191,20161,utilidades_domesticas
29191,13144,moveis_decoracao
29191,15999,utilidades_domesticas
92322,11124,telefonia
54135,14372,fashion_bolsas_e_acessorios
32547,18552,utilidades_domesticas
73169,19825,brinquedos
50617,1539,brinquedos
72994,32098,ferramentas_jardim
8881,11492,relogios_presentes
53400,23764,informatica_acessorios
40610,5542,moveis_decoracao
79786,11547,malas_acessorios
96990,30737,informatica_acessorios
29580,26419,brinquedos
65249,1545,perfumaria
7673,3401,cama_mesa_banho
14226,18107,automotivo
51030,7866,cama_mesa_banho
26273,22240,automotivo
23026,5203,bebes
53090,17272,informatica_acessorios
28262,4304,cool_stuff
80431,14688,utilidades_domesticas
44306,31741,bebes
44306,28066,bebes
37750,32098,ferramentas_jardim
37750,32098,ferramentas_jardim
13472,20894,informatica_acessorios
39426,15898,beleza_saude
36471,30614,cama_mesa_banho
31684,12619,automotivo
83311,7598,beleza_saude
83933,24230,esporte_lazer
83933,24230,esporte_lazer
60593,9897,automotivo
30987,7711,bebes
30987,7711,bebes
62619,1129,brinquedos
60855,20052,moveis_decoracao
55228,156,beleza_saude
7370,2053,papelaria
83234,26679,ferramentas_jardim
21871,9304,automotivo
3473,28924,esporte_lazer
56370,24600,brinquedos
49263,24880,relogios_presentes
12137,10641,perfumaria
24466,26950,eletrodomesticos
71001,13860,telefonia
29271,29638,brinquedos
5078,26933,relogios_presentes
98684,25809,moveis_escritorio
21400,20036,eletroportateis
40151,24391,utilidades_domesticas
56521,4627,papelaria
71685,29348,relogios_presentes
38072,19276,livros_tecnicos
5172,3574,beleza_saude
5172,3574,beleza_saude
64885,3813,cama_mesa_banho
59839,25582,eletrodomesticos
97881,20667,alimentos_bebidas
48179,25041,esporte_lazer
28405,5734,cool_stuff
64926,16787,beleza_saude
69820,17342,relogios_presentes
98446,23515,cool_stuff
74956,13430,moveis_decoracao
74956,13430,moveis_decoracao
92100,10629,eletrodomesticos_2
59710,11230,esporte_lazer
10999,3728,moveis_decoracao
31865,1293,informatica_acessorios
95548,32300,brinquedos
42610,29348,relogios_presentes
36872,13152,cama_mesa_banho
9121,6237,cool_stuff
9825,19224,construcao_ferramentas_jardim
68384,32285,cama_mesa_banho
97380.0,28037.0,
38056,2629,informatica_acessorios
16327,2269,informatica_acessorios
4295,14027,moveis_decoracao
5429,26625,esporte_lazer
57293,22472,brinquedos
74849,29507,esporte_lazer
74829,19387,cama_mesa_banho
81644,12920,casa_conforto
22316,27994,cama_mesa_banho
58140,27042,relogios_presentes
67660,13275,automotivo
26892,6559,pet_shop
96559,30409,cool_stuff
6510,29513,moveis_decoracao
97978,21460,beleza_saude
11924,24503,moveis_decoracao
11924,24503,moveis_decoracao
11924,24503,moveis_decoracao
14297,2913,papelaria
10429,3047,beleza_saude
49695,32926,beleza_saude
21761,7162,relogios_presentes
69811,23228,papelaria
83037,10999,eletrodomesticos_2
75946,3126,consoles_games
41721,30315,automotivo
53686,14639,esporte_lazer
7165,28531,construcao_ferramentas_construcao
28403,25227,climatizacao
47359,2943,perfumaria
93734,32098,ferramentas_jardim
81631,13116,perfumaria
81631,13116,perfumaria
81631,13116,perfumaria
22037,3315,consoles_games
71657,24135,relogios_presentes
38556,30296,moveis_decoracao
38556,30296,moveis_decoracao
1935,20413,esporte_lazer
32099,30293,ferramentas_jardim
23068,22559,telefonia
70866,11088,moveis_decoracao
82479,13702,moveis_decoracao
69289,24015,esporte_lazer
1879,31147,cama_mesa_banho
2832,29877,utilidades_domesticas
28442,12072,papelaria
95721,29108,cama_mesa_banho
31840,19590,beleza_saude
31840,19590,beleza_saude
31840,19590,beleza_saude
26667,25064,telefonia
47937,14855,portateis_casa_forno_e_cafe
75047,13080,cool_stuff
75047,13080,cool_stuff
75047,13080,cool_stuff
4617,29140,fashion_calcados
4617,6855,fashion_calcados
99431,20550,perfumaria
68772,20298,informatica_acessorios
68772,20298,informatica_acessorios
68772,20298,informatica_acessorios
58200,13332,cama_mesa_banho
58200,13332,cama_mesa_banho
42147,6753,moveis_escritorio
8065,26729,telefonia
68272,28830,brinquedos
50912,339,eletrodomesticos_2
47100,27308,esporte_lazer
15239,6215,beleza_saude
52427,5187,beleza_saude
7525,1749,beleza_saude
50375,10436,beleza_saude
36084,10043,informatica_acessorios
4383,28064,beleza_saude
69047,16567,moveis_decoracao
80517,31474,eletronicos
82970,8020,moveis_decoracao
76225,24173,construcao_ferramentas_seguranca
76225,18909,cool_stuff
400,14263,utilidades_domesticas
95363,11383,eletronicos
77653,26448,beleza_saude
97355,19204,esporte_lazer
41317,26458,moveis_decoracao
41317,26458,moveis_decoracao
15516,15668,cama_mesa_banho
58725,30812,construcao_ferramentas_construcao
58725,30812,construcao_ferramentas_construcao
24367,7951,malas_acessorios
24367,29120,malas_acessorios
71122,2943,perfumaria
65915,6828,cama_mesa_banho
14010,17142,construcao_ferramentas_construcao
14065,31155,esporte_lazer
27703,22806,fashion_bolsas_e_acessorios
23519,24597,beleza_saude
29631,32441,esporte_lazer
54150,24472,pet_shop
5853,18651,informatica_acessorios
44756,12750,papelaria
75058,24605,eletrodomesticos
12070,11479,utilidades_domesticas
57578,11635,fashion_roupa_masculina
55735,12709,papelaria
45572,10254,cool_stuff
45572,10254,cool_stuff
45572,10254,cool_stuff
4873,4890,moveis_decoracao
22281,32692,utilidades_domesticas
22281,32692,utilidades_domesticas
77376,23964,beleza_saude
12608,4380,esporte_lazer
22153,24347,beleza_saude
35269,15419,perfumaria
83481,32753,ferramentas_jardim
17030,9923,bebes
93087,3063,cama_mesa_banho
46641,8324,papelaria
63753,22091,cool_stuff
7730,12625,beleza_saude
31605,9661,cama_mesa_banho
71933,30585,utilidades_domesticas
25586,30613,esporte_lazer
85264,9570,bebes
57961,32632,moveis_decoracao
81816,21777,ferramentas_jardim
81816,21777,ferramentas_jardim
36321,29129,informatica_acessorios
36293.0,7846.0,
18321,26395,automotivo
21183,15367,papelaria
82767,20298,informatica_acessorios
38086,5888,cool_stuff
19047,2943,perfumaria
80935,18329,beleza_saude
3090,30280,moveis_sala
55068,10437,perfumaria
22090,10948,moveis_sala
77161,30474,moveis_decoracao
52082,2943,perfumaria
71232,25451,cama_mesa_banho
10113,19040,fashion_bolsas_e_acessorios
58122,13446,esporte_lazer
69034,2227,moveis_decoracao
55722,32098,ferramentas_jardim
55709,24716,moveis_escritorio
15457,10462,moveis_decoracao
94133,24353,beleza_saude
75511,20662,cool_stuff
70074,20845,cool_stuff
29304,2363,portateis_casa_forno_e_cafe
48866,14201,moveis_escritorio
9412,22410,beleza_saude
87641,1486,utilidades_domesticas
55712,23450,esporte_lazer
42701,26802,eletrodomesticos_2
47110,22348,brinquedos
62230,21170,bebes
95587,19832,automotivo
31123,32232,perfumaria
54019,20409,esporte_lazer
40956,18135,cama_mesa_banho
10074,14994,cool_stuff
82578,20532,esporte_lazer
46825,29233,cama_mesa_banho
46825,29233,cama_mesa_banho
11303,27749,beleza_saude
98640,23499,perfumaria
93591,25554,relogios_presentes
62124,6775,telefonia
77491,16151,beleza_saude
3648,276,cama_mesa_banho
84205,24481,esporte_lazer
60895,10649,cama_mesa_banho
54024,3175,beleza_saude
51720,30293,ferramentas_jardim
34711,19338,beleza_saude
12852,2068,papelaria
96461,4855,informatica_acessorios
74408,11352,esporte_lazer
34196,21181,cool_stuff
96421,15686,moveis_escritorio
28138,10371,pet_shop
1998,3439,beleza_saude
1998,3439,beleza_saude
1998,3439,beleza_saude
1998,3439,beleza_saude
1998,3439,beleza_saude
30567,11492,relogios_presentes
14707,19010,telefonia
95390,30444,cama_mesa_banho
95390,30444,cama_mesa_banho
5201,12903,bebes
64994,2228,eletronicos
97179,11266,informatica_acessorios
39957,14051,ferramentas_jardim
30755,30777,beleza_saude
17189,21920,brinquedos
91156,13734,papelaria
13871,24119,perfumaria
88094,28315,beleza_saude
41838,9494,fraldas_higiene
41838,9494,fraldas_higiene
53051,32359,eletrodomesticos
34794,31309,informatica_acessorios
11578,31077,eletronicos
97102,15113,moveis_decoracao
18170,20571,relogios_presentes
48937,25945,automotivo
73062,12000,beleza_saude
73062,12000,beleza_saude
40417,22773,cool_stuff
41761,32354,livros_interesse_geral
44969,2899,moveis_decoracao
7577,11829,telefonia
27508,32824,brinquedos
86028,15668,cama_mesa_banho
41771,32718,automotivo
5039,24266,cama_mesa_banho
16026,32081,informatica_acessorios
75332,28774,construcao_ferramentas_jardim
75332,28774,construcao_ferramentas_jardim
92180,11196,brinquedos
35774,28483,bebes
51414,19765,esporte_lazer
24052,22843,esporte_lazer
87534,11187,moveis_decoracao
4731,24415,cama_mesa_banho
4731,24415,cama_mesa_banho
4731,24415,cama_mesa_banho
91535,30293,ferramentas_jardim
17450,2780,cool_stuff
78907,28394,eletronicos
62899,17133,informatica_acessorios
15126,3028,brinquedos
15126,11978,brinquedos
92886,19500,perfumaria
16707,14379,cama_mesa_banho
46342,25527,automotivo
57477,16474,telefonia
34817,14201,moveis_escritorio
63225,4531,informatica_acessorios
53598,27007,moveis_decoracao
56283,24902,utilidades_domesticas
72807,19445,moveis_decoracao
38603,21777,ferramentas_jardim
87888,23156,automotivo
98791,3464,automotivo
65379,16964,moveis_sala
38894,11597,esporte_lazer
39626,19184,informatica_acessorios
94483,27604,utilidades_domesticas
16077,29105,informatica_acessorios
16077,29105,informatica_acessorios
16077,29105,informatica_acessorios
25444,9807,beleza_saude
36316,21110,climatizacao
13411,28082,moveis_decoracao
94711,21700,moveis_sala
6177,32715,relogios_presentes
55091,15213,utilidades_domesticas
44788,11569,perfumaria
84602,2086,consoles_games
57932,5220,audio
67326,26933,relogios_presentes
89854,24803,brinquedos
72598,14499,brinquedos
73969,13430,moveis_decoracao
67023,9721,beleza_saude
47295,6261,telefonia
32937,17621,utilidades_domesticas
5453,16567,moveis_decoracao
91786,32797,telefonia
11893,14051,ferramentas_jardim
1647,295,informatica_acessorios
44077,27766,moveis_decoracao
44077,403,bebes
21987.0,15437.0,
133,4356,esporte_lazer
96585,18987,bebes
33854,14051,ferramentas_jardim
98559,1208,esporte_lazer
1679,7763,ferramentas_jardim
92721,20172,brinquedos
45909,7755,pet_shop
75193,5406,cool_stuff
13511,18817,brinquedos
2141,24777,automotivo
66622,31948,brinquedos
81919.0,9945.0,
46753,8562,utilidades_domesticas
90939,12084,pet_shop
22466,16496,relogios_presentes
28831,1155,telefonia
15177,453,perfumaria
63282,27684,fashion_bolsas_e_acessorios
45752,4759,esporte_lazer
48112,1290,eletroportateis
17292,12397,utilidades_domesticas
91525,19052,beleza_saude
72146,9691,consoles_games
10034,16151,beleza_saude
27747,22337,brinquedos
86929,21777,ferramentas_jardim
38741,31729,informatica_acessorios
6478,591,audio
35212,18672,consoles_games
22919,14638,moveis_decoracao
37683,14457,relogios_presentes
72492,29260,relogios_presentes
91613,1918,beleza_saude
47550,19813,consoles_games
89674,3775,ferramentas_jardim
56162,2202,construcao_ferramentas_iluminacao
7664,19563,telefonia
19568,6869,informatica_acessorios
9048,7325,portateis_cozinha_e_preparadores_de_alimentos
66591,23954,relogios_presentes
44902,24426,relogios_presentes
65735,27700,moveis_decoracao
95631,1009,moveis_decoracao
98469.0,10947.0,
14124,19399,automotivo
14124,19399,automotivo
14124,19399,automotivo
11146,9661,cama_mesa_banho
38955,5822,beleza_saude
91373,1053,informatica_acessorios
78043,27766,moveis_decoracao
46154,13572,brinquedos
20505,24839,fashion_underwear_e_moda_praia
78063,6876,papelaria
96901,4540,perfumaria
56987,1555,cool_stuff
26028,17835,cama_mesa_banho
26028,17835,cama_mesa_banho
26028,31716,cama_mesa_banho
26028,17835,cama_mesa_banho
38742,16150,utilidades_domesticas
36019,21993,brinquedos
7308,18818,cama_mesa_banho
18670,23751,bebes
45435,815,esporte_lazer
86078,5219,cama_mesa_banho
52780,11856,moveis_decoracao
52780,11856,moveis_decoracao
52780,11856,moveis_decoracao
57789,10467,beleza_saude
24160,29233,cama_mesa_banho
97906,10718,moveis_decoracao
41459,17124,esporte_lazer
14333,8782,esporte_lazer
26225,27894,relogios_presentes
88826,14138,audio
21586,19922,utilidades_domesticas
42895,23054,beleza_saude
45803,8290,informatica_acessorios
13866,19970,cama_mesa_banho
2003,192,construcao_ferramentas_construcao
2003,192,construcao_ferramentas_construcao
72913,18930,construcao_ferramentas_iluminacao
55793,21037,automotivo
77069,14345,perfumaria
19956,15344,papelaria
34020,378,fashion_bolsas_e_acessorios
31963,22436,ferramentas_jardim
86516,26240,consoles_games
24545,32098,ferramentas_jardim
51835,30110,cool_stuff
10538,28373,ferramentas_jardim
39315,13884,eletrodomesticos
28689,11730,bebes
29980,18489,relogios_presentes
33600,32057,utilidades_domesticas
41589,26720,cool_stuff
85945,18539,bebes
38954,13329,telefonia
57209,4759,esporte_lazer
42931,32209,moveis_escritorio
56427,4722,construcao_ferramentas_jardim
56427,5312,construcao_ferramentas_jardim
24567,10348,automotivo
20640,25417,cama_mesa_banho
65803,11530,papelaria
60645,6680,moveis_escritorio
60645,21620,moveis_escritorio
70873,25162,cama_mesa_banho
72662,15318,automotivo
85849,29324,cama_mesa_banho
75036,28102,automotivo
91504,27066,consoles_games
24145,3491,cool_stuff
67696,23076,utilidades_domesticas
21983,10641,perfumaria
60398,14457,relogios_presentes
18700,30469,esporte_lazer
93552,23039,brinquedos
41318,10641,perfumaria
57246,9195,telefonia
57088,22909,utilidades_domesticas
65205,13444,cama_mesa_banho
60995,30824,fashion_bolsas_e_acessorios
15879,21108,beleza_saude
474,12067,perfumaria
13166,31670,eletronicos
60725,2865,moveis_escritorio
6865,31914,papelaria
90908,12062,cama_mesa_banho
33659,9404,automotivo
88968,22419,cama_mesa_banho
98561,25989,alimentos
52491,18145,cama_mesa_banho
58101,27198,utilidades_domesticas
26286,18462,automotivo
3967,30887,fashion_bolsas_e_acessorios
92000,549,perfumaria
4465,11016,cool_stuff
73243,3936,informatica_acessorios
39388,2214,fashion_bolsas_e_acessorios
27006,20297,cama_mesa_banho
91880,29542,cool_stuff
61231,10437,perfumaria
52955,13932,telefonia
90117,19052,beleza_saude
9493,12351,moveis_decoracao
23264,9215,beleza_saude
60511,19548,telefonia
89658,8349,beleza_saude
89658,8349,beleza_saude
11912,32209,moveis_escritorio
8770,17282,moveis_sala
93640,29365,automotivo
72720,6793,relogios_presentes
79528,7703,utilidades_domesticas
70742,6753,moveis_escritorio
18227,22925,esporte_lazer
68435,25571,cama_mesa_banho
44090,6716,pet_shop
65078,31536,esporte_lazer
65078,31536,esporte_lazer
19439,17426,relogios_presentes
74525,24423,relogios_presentes
38356,8568,cama_mesa_banho
5253,30165,beleza_saude
5253,30165,beleza_saude
23540,30938,instrumentos_musicais
51518,16862,instrumentos_musicais
35296,21328,brinquedos
35296,26763,papelaria
79233,30002,informatica_acessorios
84413,24706,relogios_presentes
13932,30170,perfumaria
23884,16026,construcao_ferramentas_construcao
95580,32840,moveis_decoracao
95580,12459,bebes
17979,6634,casa_construcao
17979,6634,casa_construcao
17979,6634,casa_construcao
17979,6634,casa_construcao
17979,6634,casa_construcao
50759,12055,esporte_lazer
77104,3035,papelaria
77104,3035,papelaria
87977,15322,esporte_lazer
50141,12982,utilidades_domesticas
92247,21361,telefonia
9149,6375,esporte_lazer
67021,11162,utilidades_domesticas
32440,19195,utilidades_domesticas
29290,9066,cama_mesa_banho
13714,32650,esporte_lazer
48901,27048,beleza_saude
31175,6448,eletrodomesticos
30063,25397,utilidades_domesticas
92033,26913,beleza_saude
37838,19953,moveis_decoracao
37838,19953,moveis_decoracao
7828,12319,cama_mesa_banho
58228,2552,relogios_presentes
38573,10721,cama_mesa_banho
57087,7885,moveis_sala
85125,14372,fashion_bolsas_e_acessorios
64077,31420,malas_acessorios
4866,28426,cama_mesa_banho
18528,12680,eletroportateis
18528,12680,eletroportateis
58464,22759,cine_foto
41844,30165,beleza_saude
78227,5184,beleza_saude
62218,22993,moveis_decoracao
62218,16541,moveis_decoracao
89813,5203,bebes
74970,8416,beleza_saude
47386,11578,relogios_presentes
52107,22715,informatica_acessorios
50423,12344,bebes
5723,27684,fashion_bolsas_e_acessorios
28204,14890,cama_mesa_banho
77124,24353,beleza_saude
18686,14662,esporte_lazer
21246,6215,beleza_saude
83750,21613,esporte_lazer
38485,13123,relogios_presentes
28291,21777,ferramentas_jardim
32634,604,moveis_decoracao
15781,11275,utilidades_domesticas
22946,29456,esporte_lazer
74065,10403,brinquedos
50679,31218,utilidades_domesticas
45176,15601,automotivo
67680,8543,consoles_games
19836,16354,moveis_sala
26335,23515,cool_stuff
32986,27444,brinquedos
62745,21533,esporte_lazer
72896,6347,informatica_acessorios
44145,13828,moveis_decoracao
77041,17846,beleza_saude
33054,1425,relogios_presentes
17168,6803,cama_mesa_banho
23340,19187,construcao_ferramentas_jardim
23340.0,28232.0,
23340,16113,construcao_ferramentas_jardim
39210,13430,moveis_decoracao
59618,25989,alimentos
22557,9407,moveis_escritorio
40730,31008,esporte_lazer
9230,21280,casa_construcao
27283,4642,moveis_decoracao
84040,12168,relogios_presentes
63265,673,brinquedos
95731,25372,climatizacao
95731,25372,climatizacao
47640,12584,telefonia
64705,14305,informatica_acessorios
98752,1189,relogios_presentes
71891,14301,moveis_decoracao
58868,10599,telefonia
51096,5553,relogios_presentes
94434,20758,papelaria
61871,21078,telefonia
53477,3456,cama_mesa_banho
80366,4995,utilidades_domesticas
80366,4995,utilidades_domesticas
24632,24,moveis_decoracao
23712,17621,utilidades_domesticas
48680,32834,telefonia
4156,2473,utilidades_domesticas
33101,7151,moveis_escritorio
91262,14218,utilidades_domesticas
79568,2376,beleza_saude
31881,4473,cama_mesa_banho
94535,32744,perfumaria
18212,30816,eletroportateis
44380,3916,eletronicos
30275,18620,fashion_bolsas_e_acessorios
25890,7763,ferramentas_jardim
54536,28114,informatica_acessorios
22241,18771,automotivo
12825,4656,esporte_lazer
44995,2166,bebes
38276,27184,informatica_acessorios
54873,17768,informatica_acessorios
23855,24600,brinquedos
70625,24790,ferramentas_jardim
77260,18103,esporte_lazer
22982,14138,audio
55176,17916,beleza_saude
35686,19439,artigos_de_festas
52990,12813,eletrodomesticos
6833,2943,perfumaria
81269,4288,esporte_lazer
52295,141,cool_stuff
87220,29348,relogios_presentes
88422,1918,beleza_saude
3210,4317,bebes
20110,31624,cool_stuff
51570,5009,automotivo
7586,5822,beleza_saude
41451,20417,beleza_saude
84121,22666,moveis_decoracao
87947,25746,utilidades_domesticas
41794,19684,bebes
28804,15348,eletroportateis
60493,9794,bebes
89982,25291,esporte_lazer
32851,24707,eletronicos
32851,2848,alimentos
15553,8950,cama_mesa_banho
38027,3517,bebes
83728,7250,moveis_decoracao
56061,8134,beleza_saude
66717,29233,cama_mesa_banho
89194,29336,relogios_presentes
55346,8346,cama_mesa_banho
39958,15722,cama_mesa_banho
39958,11139,cama_mesa_banho
39958,12544,cama_mesa_banho
39958,12544,cama_mesa_banho
34475,768,eletronicos
39979,2943,perfumaria
37188,10011,beleza_saude
6534,10437,perfumaria
78347,15022,cama_mesa_banho
70813,18007,informatica_acessorios
44725,20532,esporte_lazer
94938,9184,esporte_lazer
6755,23499,perfumaria
32918,19448,relogios_presentes
69735,4598,ferramentas_jardim
36659,3493,telefonia
47846,29129,informatica_acessorios
84022,16666,moveis_decoracao
84022,16666,moveis_decoracao
85253,17426,relogios_presentes
54760,25653,esporte_lazer
85786,6832,consoles_games
49305,793,relogios_presentes
2695,13561,esporte_lazer
4331,26053,cama_mesa_banho
36197,22640,perfumaria
75551,28850,cama_mesa_banho
70971,322,consoles_games
94805,12169,cama_mesa_banho
802,16311,ferramentas_jardim
73609,15386,automotivo
16267,3765,bebes
53928,17897,cama_mesa_banho
12434,27684,fashion_bolsas_e_acessorios
78019,32369,eletronicos
59744,1095,automotivo
13034,2477,beleza_saude
85928,10848,esporte_lazer
85928,10848,esporte_lazer
85928,10848,esporte_lazer
85928,10848,esporte_lazer
70275,19066,beleza_saude
34634,25749,automotivo
69789,27357,esporte_lazer
8381,6011,papelaria
16398,5822,beleza_saude
10597,13088,beleza_saude
81472,13770,cool_stuff
98835,9093,brinquedos
17682,7671,esporte_lazer
22697,25604,automotivo
46379.0,21803.0,
66595,8478,moveis_escritorio
57774,18292,informatica_acessorios
25803,7287,beleza_saude
6541,26652,beleza_saude
31587,21477,telefonia
57804,30890,cama_mesa_banho
35786,11706,utilidades_domesticas
80259,27058,moveis_decoracao
30995,32838,esporte_lazer
66525,1806,perfumaria
85232,31580,artigos_de_natal
21185,15560,automotivo
62756,24447,bebes
66994,12032,telefonia
56138,11282,moveis_decoracao
74026,15984,beleza_saude
14511,19322,cool_stuff
73617,25749,automotivo
80815.0,10051.0,
43312,20230,esporte_lazer
75828,8532,casa_construcao
49712,19847,eletrodomesticos
27310,12606,cama_mesa_banho
57482,10293,construcao_ferramentas_construcao
26093,27749,beleza_saude
87909,1701,pet_shop
60470,24353,beleza_saude
87749,2643,relogios_presentes
43932,28422,esporte_lazer
98301,12710,cama_mesa_banho
55817,16567,moveis_decoracao
34494,2609,telefonia
34494,2609,telefonia
58558,25724,cool_stuff
25611,27724,telefonia
31811,27091,cool_stuff
78698,18829,informatica_acessorios
27429,11076,brinquedos
64931,6493,automotivo
35569,13610,esporte_lazer
25324,32256,relogios_presentes
18308,3802,automotivo
18308,3802,automotivo
85271,23886,relogios_presentes
3890,175,telefonia
23057,31162,moveis_decoracao
97465,9252,informatica_acessorios
97465,9252,informatica_acessorios
60130,12871,utilidades_domesticas
60130,12871,utilidades_domesticas
30079,12453,malas_acessorios
30079,3810,malas_acessorios
40757,15949,automotivo
95368,31381,utilidades_domesticas
54120,27158,brinquedos
54120,16946,beleza_saude
54120,16946,beleza_saude
33225,16301,cama_mesa_banho
